waveform	[0]	[1]	[2]
t0	2023-02-25  12:35:45.046400	2023-02-25  12:35:45.046400	2023-02-25  12:35:45.046400
delta t	4.980000E-5	4.980000E-5	4.980000E-5

time	Y[0]	Y[1]	Y[2]
2023-02-25  12:35:45.442260	2.041016E+1	5.578613E+1	4.525146E+1
2023-02-25  12:35:45.442310	2.015991E+1	5.578613E+1	4.501953E+1
2023-02-25  12:35:45.442360	2.012329E+1	5.579224E+1	4.497070E+1
2023-02-25  12:35:45.442410	2.042236E+1	5.576782E+1	4.490356E+1
2023-02-25  12:35:45.442460	2.024536E+1	5.579224E+1	4.479980E+1
2023-02-25  12:35:45.442509	2.011108E+1	5.578003E+1	4.489746E+1
2023-02-25  12:35:45.442559	2.030029E+1	5.576782E+1	4.483032E+1
2023-02-25  12:35:45.442609	2.029419E+1	5.573730E+1	4.481201E+1
2023-02-25  12:35:45.442659	2.026978E+1	5.573120E+1	4.471436E+1
2023-02-25  12:35:45.442709	2.047119E+1	5.573120E+1	4.490356E+1
2023-02-25  12:35:45.442758	2.028198E+1	5.570068E+1	4.486084E+1
2023-02-25  12:35:45.442808	2.027588E+1	5.576782E+1	4.501953E+1
2023-02-25  12:35:45.442858	2.035522E+1	5.573730E+1	4.528198E+1
2023-02-25  12:35:45.442908	2.040405E+1	5.570068E+1	4.524536E+1
2023-02-25  12:35:45.442958	2.030640E+1	5.570068E+1	4.528198E+1
2023-02-25  12:35:45.443007	2.030640E+1	5.573730E+1	4.539795E+1
2023-02-25  12:35:45.443057	2.040405E+1	5.573120E+1	4.515991E+1
2023-02-25  12:35:45.443107	2.024536E+1	5.570068E+1	4.524536E+1
2023-02-25  12:35:45.443157	2.036133E+1	5.567627E+1	4.515991E+1
2023-02-25  12:35:45.443207	2.004395E+1	5.568237E+1	4.513550E+1
2023-02-25  12:35:45.443256	2.021484E+1	5.570679E+1	4.502563E+1
2023-02-25  12:35:45.443306	2.031860E+1	5.566406E+1	4.496460E+1
2023-02-25  12:35:45.443356	2.044678E+1	5.566406E+1	4.479370E+1
2023-02-25  12:35:45.443406	2.045288E+1	5.567627E+1	4.467773E+1
2023-02-25  12:35:45.443456	2.023315E+1	5.570068E+1	4.475098E+1
2023-02-25  12:35:45.443505	2.011108E+1	5.566406E+1	4.479980E+1
2023-02-25  12:35:45.443555	2.015381E+1	5.564575E+1	4.482422E+1
2023-02-25  12:35:45.443605	2.028198E+1	5.563965E+1	4.486084E+1
2023-02-25  12:35:45.443655	2.022095E+1	5.565186E+1	4.498901E+1
2023-02-25  12:35:45.443705	2.028198E+1	5.568237E+1	4.513550E+1
2023-02-25  12:35:45.443754	2.017822E+1	5.565796E+1	4.529419E+1
2023-02-25  12:35:45.443804	2.028198E+1	5.564575E+1	4.527588E+1
2023-02-25  12:35:45.443854	2.018433E+1	5.560913E+1	4.533691E+1
2023-02-25  12:35:45.443904	2.024536E+1	5.562744E+1	4.516602E+1
2023-02-25  12:35:45.443954	2.025757E+1	5.561523E+1	4.531860E+1
2023-02-25  12:35:45.444003	2.029419E+1	5.560913E+1	4.516602E+1
2023-02-25  12:35:45.444053	2.022095E+1	5.559082E+1	4.500122E+1
2023-02-25  12:35:45.444103	2.018433E+1	5.564575E+1	4.483032E+1
2023-02-25  12:35:45.444153	2.025757E+1	5.559692E+1	4.476318E+1
2023-02-25  12:35:45.444203	2.035522E+1	5.558472E+1	4.472046E+1
2023-02-25  12:35:45.444252	2.026978E+1	5.559692E+1	4.473877E+1
2023-02-25  12:35:45.444302	2.027588E+1	5.557251E+1	4.458008E+1
2023-02-25  12:35:45.444352	2.020264E+1	5.556030E+1	4.461670E+1
2023-02-25  12:35:45.444402	2.039185E+1	5.551147E+1	4.433594E+1
2023-02-25  12:35:45.444452	2.026367E+1	5.563354E+1	4.463501E+1
2023-02-25  12:35:45.444501	2.026978E+1	5.556641E+1	4.478149E+1
2023-02-25  12:35:45.444551	2.025146E+1	5.556030E+1	4.501953E+1
2023-02-25  12:35:45.444601	2.031860E+1	5.554199E+1	4.508667E+1
2023-02-25  12:35:45.444651	2.029419E+1	5.555420E+1	4.519043E+1
2023-02-25  12:35:45.444701	2.036133E+1	5.554199E+1	4.532471E+1
2023-02-25  12:35:45.444750	2.023315E+1	5.546875E+1	4.528809E+1
2023-02-25  12:35:45.444800	2.029419E+1	5.551758E+1	4.525757E+1
2023-02-25  12:35:45.444850	2.039185E+1	5.552979E+1	4.531250E+1
2023-02-25  12:35:45.444900	2.023926E+1	5.547485E+1	4.507446E+1
2023-02-25  12:35:45.444950	2.028198E+1	5.548706E+1	4.506836E+1
2023-02-25  12:35:45.444999	2.026978E+1	5.551758E+1	4.505005E+1
2023-02-25  12:35:45.445049	2.022705E+1	5.548706E+1	4.489136E+1
2023-02-25  12:35:45.445099	2.023315E+1	5.548096E+1	4.488525E+1
2023-02-25  12:35:45.445149	2.031860E+1	5.544434E+1	4.484863E+1
2023-02-25  12:35:45.445199	2.030029E+1	5.543823E+1	4.470825E+1
2023-02-25  12:35:45.445248	2.042847E+1	5.549316E+1	4.469604E+1
2023-02-25  12:35:45.445298	2.014771E+1	5.543213E+1	4.497681E+1
2023-02-25  12:35:45.445348	2.026978E+1	5.543823E+1	4.503174E+1
2023-02-25  12:35:45.445398	2.011108E+1	5.547485E+1	4.503174E+1
2023-02-25  12:35:45.445448	2.021484E+1	5.545654E+1	4.512939E+1
2023-02-25  12:35:45.445497	2.042236E+1	5.540771E+1	4.505615E+1
2023-02-25  12:35:45.445547	2.026978E+1	5.543213E+1	4.511108E+1
2023-02-25  12:35:45.445597	2.027588E+1	5.547485E+1	4.516602E+1
2023-02-25  12:35:45.445647	2.037964E+1	5.548706E+1	4.514160E+1
2023-02-25  12:35:45.445697	2.035522E+1	5.543823E+1	4.514160E+1
2023-02-25  12:35:45.445746	2.015381E+1	5.545044E+1	4.517822E+1
2023-02-25  12:35:45.445796	2.033691E+1	5.549316E+1	4.520874E+1
2023-02-25  12:35:45.445846	2.028198E+1	5.545654E+1	4.509888E+1
2023-02-25  12:35:45.445896	2.033081E+1	5.537720E+1	4.493408E+1
2023-02-25  12:35:45.445946	2.025757E+1	5.540161E+1	4.504395E+1
2023-02-25  12:35:45.445995	2.022095E+1	5.547485E+1	4.484863E+1
2023-02-25  12:35:45.446045	2.030640E+1	5.538330E+1	4.508057E+1
2023-02-25  12:35:45.446095	2.022095E+1	5.541382E+1	4.473267E+1
2023-02-25  12:35:45.446145	2.025757E+1	5.539551E+1	4.487915E+1
2023-02-25  12:35:45.446195	2.037354E+1	5.550537E+1	4.503174E+1
2023-02-25  12:35:45.446244	2.023926E+1	5.538940E+1	4.512329E+1
2023-02-25  12:35:45.446294	2.022705E+1	5.535278E+1	4.521484E+1
2023-02-25  12:35:45.446344	2.028809E+1	5.534058E+1	4.520264E+1
2023-02-25  12:35:45.446394	2.028198E+1	5.540161E+1	4.520874E+1
2023-02-25  12:35:45.446444	2.015381E+1	5.532837E+1	4.531860E+1
2023-02-25  12:35:45.446493	2.034912E+1	5.532227E+1	4.520264E+1
2023-02-25  12:35:45.446543	2.022095E+1	5.539551E+1	4.525146E+1
2023-02-25  12:35:45.446593	2.022095E+1	5.538940E+1	4.512329E+1
2023-02-25  12:35:45.446643	2.033081E+1	5.535889E+1	4.511719E+1
2023-02-25  12:35:45.446693	2.014771E+1	5.537109E+1	4.492188E+1
2023-02-25  12:35:45.446742	2.037964E+1	5.536499E+1	4.486084E+1
2023-02-25  12:35:45.446792	2.027588E+1	5.534668E+1	4.481812E+1
2023-02-25  12:35:45.446842	2.033081E+1	5.535278E+1	4.473877E+1
2023-02-25  12:35:45.446892	2.011108E+1	5.538330E+1	4.459839E+1
2023-02-25  12:35:45.446942	2.029419E+1	5.527344E+1	4.473267E+1
2023-02-25  12:35:45.446991	2.044067E+1	5.537109E+1	4.494019E+1
2023-02-25  12:35:45.447041	2.029419E+1	5.526123E+1	4.492798E+1
2023-02-25  12:35:45.447091	2.035522E+1	5.526733E+1	4.515381E+1
2023-02-25  12:35:45.447141	2.014771E+1	5.531616E+1	4.505615E+1
2023-02-25  12:35:45.447191	2.011719E+1	5.532837E+1	4.519653E+1
2023-02-25  12:35:45.447240	2.033081E+1	5.526123E+1	4.509888E+1
2023-02-25  12:35:45.447290	2.041016E+1	5.530396E+1	4.515381E+1
2023-02-25  12:35:45.447340	2.038574E+1	5.527344E+1	4.511719E+1
2023-02-25  12:35:45.447390	2.019653E+1	5.522461E+1	4.532471E+1
2023-02-25  12:35:45.447440	2.018433E+1	5.524292E+1	4.502563E+1
2023-02-25  12:35:45.447489	2.031250E+1	5.524292E+1	4.500732E+1
2023-02-25  12:35:45.447539	2.022705E+1	5.526123E+1	4.481201E+1
2023-02-25  12:35:45.447589	2.028198E+1	5.524292E+1	4.492798E+1
2023-02-25  12:35:45.447639	2.030640E+1	5.524902E+1	4.487915E+1
2023-02-25  12:35:45.447689	2.033691E+1	5.525513E+1	4.470215E+1
2023-02-25  12:35:45.447738	2.008667E+1	5.524292E+1	4.473877E+1
2023-02-25  12:35:45.447788	2.014771E+1	5.523682E+1	4.475708E+1
2023-02-25  12:35:45.447838	2.028809E+1	5.521851E+1	4.509277E+1
2023-02-25  12:35:45.447888	2.031250E+1	5.524292E+1	4.488525E+1
2023-02-25  12:35:45.447938	2.040405E+1	5.516968E+1	4.508057E+1
2023-02-25  12:35:45.447987	2.026367E+1	5.520630E+1	4.523926E+1
2023-02-25  12:35:45.448037	2.024536E+1	5.516968E+1	4.506836E+1
2023-02-25  12:35:45.448087	2.025757E+1	5.522461E+1	4.525757E+1
2023-02-25  12:35:45.448137	2.030029E+1	5.518188E+1	4.528809E+1
2023-02-25  12:35:45.448187	2.030640E+1	5.521851E+1	4.530029E+1
2023-02-25  12:35:45.448236	2.041626E+1	5.515137E+1	4.541626E+1
2023-02-25  12:35:45.448286	2.034302E+1	5.515137E+1	4.521484E+1
2023-02-25  12:35:45.448336	2.037964E+1	5.521851E+1	4.508057E+1
2023-02-25  12:35:45.448386	2.019043E+1	5.515137E+1	4.487915E+1
2023-02-25  12:35:45.448436	2.031860E+1	5.516357E+1	4.494019E+1
2023-02-25  12:35:45.448485	2.029419E+1	5.518188E+1	4.486694E+1
2023-02-25  12:35:45.448535	2.034302E+1	5.514526E+1	4.475098E+1
2023-02-25  12:35:45.448585	2.022705E+1	5.514526E+1	4.485474E+1
2023-02-25  12:35:45.448635	2.017822E+1	5.512695E+1	4.469604E+1
2023-02-25  12:35:45.448685	2.036133E+1	5.513916E+1	4.485474E+1
2023-02-25  12:35:45.448734	2.017822E+1	5.508423E+1	4.497070E+1
2023-02-25  12:35:45.448784	2.044678E+1	5.510864E+1	4.496460E+1
2023-02-25  12:35:45.448834	2.036743E+1	5.506592E+1	4.508667E+1
2023-02-25  12:35:45.448884	2.032471E+1	5.509644E+1	4.525757E+1
2023-02-25  12:35:45.448934	2.031250E+1	5.512695E+1	4.534912E+1
2023-02-25  12:35:45.448983	2.021484E+1	5.508423E+1	4.542236E+1
2023-02-25  12:35:45.449033	2.020264E+1	5.514526E+1	4.531250E+1
2023-02-25  12:35:45.449083	2.016602E+1	5.506592E+1	4.536743E+1
2023-02-25  12:35:45.449133	2.012939E+1	5.507813E+1	4.548950E+1
2023-02-25  12:35:45.449183	2.024536E+1	5.515137E+1	4.526367E+1
2023-02-25  12:35:45.449232	2.023315E+1	5.508423E+1	4.504395E+1
2023-02-25  12:35:45.449282	2.025146E+1	5.509033E+1	4.489136E+1
2023-02-25  12:35:45.449332	2.041016E+1	5.505371E+1	4.489746E+1
2023-02-25  12:35:45.449382	2.017822E+1	5.505371E+1	4.466553E+1
2023-02-25  12:35:45.449432	2.028198E+1	5.504150E+1	4.467773E+1
2023-02-25  12:35:45.449481	2.028198E+1	5.492554E+1	4.481812E+1
2023-02-25  12:35:45.449531	2.036743E+1	5.505981E+1	4.476929E+1
2023-02-25  12:35:45.449581	2.028198E+1	5.499268E+1	4.478760E+1
2023-02-25  12:35:45.449631	2.039185E+1	5.497437E+1	4.478760E+1
2023-02-25  12:35:45.449681	2.034912E+1	5.509033E+1	4.488525E+1
2023-02-25  12:35:45.449730	2.032471E+1	5.502930E+1	4.498901E+1
2023-02-25  12:35:45.449780	2.034912E+1	5.504761E+1	4.520874E+1
2023-02-25  12:35:45.449830	2.006836E+1	5.502319E+1	4.520874E+1
2023-02-25  12:35:45.449880	2.020264E+1	5.501099E+1	4.542847E+1
2023-02-25  12:35:45.449930	2.025757E+1	5.499878E+1	4.533081E+1
2023-02-25  12:35:45.449979	2.036133E+1	5.501709E+1	4.539185E+1
2023-02-25  12:35:45.450029	2.025757E+1	5.502930E+1	4.533081E+1
2023-02-25  12:35:45.450079	2.034912E+1	5.501099E+1	4.507446E+1
2023-02-25  12:35:45.450129	2.022705E+1	5.496826E+1	4.497681E+1
2023-02-25  12:35:45.450179	2.022095E+1	5.499268E+1	4.473877E+1
2023-02-25  12:35:45.450228	2.033081E+1	5.496216E+1	4.483032E+1
2023-02-25  12:35:45.450278	2.030640E+1	5.499268E+1	4.478149E+1
2023-02-25  12:35:45.450328	2.020874E+1	5.495605E+1	4.476318E+1
2023-02-25  12:35:45.450378	2.031250E+1	5.495605E+1	4.485474E+1
2023-02-25  12:35:45.450428	2.025757E+1	5.495605E+1	4.498901E+1
2023-02-25  12:35:45.450477	2.031250E+1	5.494385E+1	4.495239E+1
2023-02-25  12:35:45.450527	2.025146E+1	5.496826E+1	4.505615E+1
2023-02-25  12:35:45.450577	2.028809E+1	5.496216E+1	4.511108E+1
2023-02-25  12:35:45.450627	2.034302E+1	5.492554E+1	4.525757E+1
2023-02-25  12:35:45.450677	2.025146E+1	5.494995E+1	4.527588E+1
2023-02-25  12:35:45.450726	2.026367E+1	5.496826E+1	4.520264E+1
2023-02-25  12:35:45.450776	2.029419E+1	5.491333E+1	4.527588E+1
2023-02-25  12:35:45.450826	2.025146E+1	5.489502E+1	4.547119E+1
2023-02-25  12:35:45.450876	2.015991E+1	5.490112E+1	4.523315E+1
2023-02-25  12:35:45.450926	2.026978E+1	5.490723E+1	4.508057E+1
2023-02-25  12:35:45.450975	2.030029E+1	5.490723E+1	4.511108E+1
2023-02-25  12:35:45.451025	2.037354E+1	5.490723E+1	4.492798E+1
2023-02-25  12:35:45.451075	2.050171E+1	5.490112E+1	4.492798E+1
2023-02-25  12:35:45.451125	2.029419E+1	5.490112E+1	4.485474E+1
2023-02-25  12:35:45.451175	2.026978E+1	5.485840E+1	4.483032E+1
2023-02-25  12:35:45.451224	2.028198E+1	5.485840E+1	4.478760E+1
2023-02-25  12:35:45.451274	2.030640E+1	5.485840E+1	4.494629E+1
2023-02-25  12:35:45.451324	2.031250E+1	5.486450E+1	4.501953E+1
2023-02-25  12:35:45.451374	2.025146E+1	5.488281E+1	4.487915E+1
2023-02-25  12:35:45.451424	2.026367E+1	5.484009E+1	4.512939E+1
2023-02-25  12:35:45.451473	2.022095E+1	5.483398E+1	4.526978E+1
2023-02-25  12:35:45.451523	2.002563E+1	5.485840E+1	4.520874E+1
2023-02-25  12:35:45.451573	2.022705E+1	5.484619E+1	4.523926E+1
2023-02-25  12:35:45.451623	2.017822E+1	5.485840E+1	4.526978E+1
2023-02-25  12:35:45.451673	2.022705E+1	5.480957E+1	4.495239E+1
2023-02-25  12:35:45.451722	2.016602E+1	5.479126E+1	4.503784E+1
2023-02-25  12:35:45.451772	2.023926E+1	5.480347E+1	4.514771E+1
2023-02-25  12:35:45.451822	2.014771E+1	5.480957E+1	4.499512E+1
2023-02-25  12:35:45.451872	2.027588E+1	5.481567E+1	4.498291E+1
2023-02-25  12:35:45.451922	2.014160E+1	5.480347E+1	4.498901E+1
2023-02-25  12:35:45.451971	2.024536E+1	5.480347E+1	4.496460E+1
2023-02-25  12:35:45.452021	2.026367E+1	5.477905E+1	4.507446E+1
2023-02-25  12:35:45.452071	2.024536E+1	5.479736E+1	4.500732E+1
2023-02-25  12:35:45.452121	2.027588E+1	5.479736E+1	4.506836E+1
2023-02-25  12:35:45.452171	2.034302E+1	5.474854E+1	4.500122E+1
2023-02-25  12:35:45.452220	2.026367E+1	5.478516E+1	4.503784E+1
2023-02-25  12:35:45.452270	2.030640E+1	5.477905E+1	4.505615E+1
2023-02-25  12:35:45.452320	2.023926E+1	5.477905E+1	4.514771E+1
2023-02-25  12:35:45.452370	2.035522E+1	5.471802E+1	4.501343E+1
2023-02-25  12:35:45.452420	2.036743E+1	5.476074E+1	4.504395E+1
2023-02-25  12:35:45.452469	2.031250E+1	5.477905E+1	4.503174E+1
2023-02-25  12:35:45.452519	2.015381E+1	5.475464E+1	4.511108E+1
2023-02-25  12:35:45.452569	2.025757E+1	5.475464E+1	4.489746E+1
2023-02-25  12:35:45.452619	2.036133E+1	5.475464E+1	4.493408E+1
2023-02-25  12:35:45.452669	2.022095E+1	5.472412E+1	4.485474E+1
2023-02-25  12:35:45.452718	2.033081E+1	5.471191E+1	4.490356E+1
2023-02-25  12:35:45.452768	2.036743E+1	5.471802E+1	4.508057E+1
2023-02-25  12:35:45.452818	2.023315E+1	5.475464E+1	4.486694E+1
2023-02-25  12:35:45.452868	2.032471E+1	5.473022E+1	4.486084E+1
2023-02-25  12:35:45.452918	2.026978E+1	5.468750E+1	4.490356E+1
2023-02-25  12:35:45.452967	2.017212E+1	5.471191E+1	4.467773E+1
2023-02-25  12:35:45.453017	2.026978E+1	5.471802E+1	4.490356E+1
2023-02-25  12:35:45.453067	2.029419E+1	5.466309E+1	4.488525E+1
2023-02-25  12:35:45.453117	2.039185E+1	5.465698E+1	4.495239E+1
2023-02-25  12:35:45.453167	2.022705E+1	5.470581E+1	4.512329E+1
2023-02-25  12:35:45.453216	2.015991E+1	5.465088E+1	4.529419E+1
2023-02-25  12:35:45.453266	2.014771E+1	5.471802E+1	4.520264E+1
2023-02-25  12:35:45.453316	2.012939E+1	5.464478E+1	4.515991E+1
2023-02-25  12:35:45.453366	2.030029E+1	5.463257E+1	4.520874E+1
2023-02-25  12:35:45.453416	2.037354E+1	5.462036E+1	4.519653E+1
2023-02-25  12:35:45.453465	2.007446E+1	5.462646E+1	4.501343E+1
2023-02-25  12:35:45.453515	2.030029E+1	5.465088E+1	4.491577E+1
2023-02-25  12:35:45.453565	2.022095E+1	5.462036E+1	4.492798E+1
2023-02-25  12:35:45.453615	2.039795E+1	5.463257E+1	4.469604E+1
2023-02-25  12:35:45.453665	2.042847E+1	5.463867E+1	4.464722E+1
2023-02-25  12:35:45.453714	2.029419E+1	5.460815E+1	4.471436E+1
2023-02-25  12:35:45.453764	2.036133E+1	5.460815E+1	4.465332E+1
2023-02-25  12:35:45.453814	2.028198E+1	5.460205E+1	4.475098E+1
2023-02-25  12:35:45.453864	2.034912E+1	5.460205E+1	4.502563E+1
2023-02-25  12:35:45.453914	2.042236E+1	5.460815E+1	4.501343E+1
2023-02-25  12:35:45.453963	2.026978E+1	5.462036E+1	4.512329E+1
2023-02-25  12:35:45.454013	2.027588E+1	5.461426E+1	4.522095E+1
2023-02-25  12:35:45.454063	2.022705E+1	5.456543E+1	4.528809E+1
2023-02-25  12:35:45.454113	2.023926E+1	5.459595E+1	4.534302E+1
2023-02-25  12:35:45.454163	2.033081E+1	5.454712E+1	4.526978E+1
2023-02-25  12:35:45.454212	2.020264E+1	5.457153E+1	4.534912E+1
2023-02-25  12:35:45.454262	2.038574E+1	5.457764E+1	4.514771E+1
2023-02-25  12:35:45.454312	2.026978E+1	5.455322E+1	4.514160E+1
2023-02-25  12:35:45.454362	2.020264E+1	5.458374E+1	4.497070E+1
2023-02-25  12:35:45.454412	2.020264E+1	5.452271E+1	4.494629E+1
2023-02-25  12:35:45.454461	2.039185E+1	5.455933E+1	4.496460E+1
2023-02-25  12:35:45.454511	2.020264E+1	5.454712E+1	4.485474E+1
2023-02-25  12:35:45.454561	2.015991E+1	5.455933E+1	4.467773E+1
2023-02-25  12:35:45.454611	2.025757E+1	5.452271E+1	4.479370E+1
2023-02-25  12:35:45.454661	2.029419E+1	5.452271E+1	4.483643E+1
2023-02-25  12:35:45.454710	2.028198E+1	5.454712E+1	4.481201E+1
2023-02-25  12:35:45.454760	2.019653E+1	5.454712E+1	4.483032E+1
2023-02-25  12:35:45.454810	2.030640E+1	5.451050E+1	4.508057E+1
2023-02-25  12:35:45.454860	2.019653E+1	5.452271E+1	4.515381E+1
2023-02-25  12:35:45.454910	2.018433E+1	5.447998E+1	4.525757E+1
2023-02-25  12:35:45.454959	2.045288E+1	5.449829E+1	4.533691E+1
2023-02-25  12:35:45.455009	2.009277E+1	5.446167E+1	4.533081E+1
2023-02-25  12:35:45.455059	2.021484E+1	5.441895E+1	4.522095E+1
2023-02-25  12:35:45.455109	2.030640E+1	5.447388E+1	4.525146E+1
2023-02-25  12:35:45.455159	2.034912E+1	5.446167E+1	4.511108E+1
2023-02-25  12:35:45.455208	2.042847E+1	5.441284E+1	4.489746E+1
2023-02-25  12:35:45.455258	2.047729E+1	5.443726E+1	4.480591E+1
2023-02-25  12:35:45.455308	2.041016E+1	5.446777E+1	4.478149E+1
2023-02-25  12:35:45.455358	2.021484E+1	5.444336E+1	4.461060E+1
2023-02-25  12:35:45.455408	2.027588E+1	5.440063E+1	4.460449E+1
2023-02-25  12:35:45.455457	2.024536E+1	5.438843E+1	4.467163E+1
2023-02-25  12:35:45.455507	2.025146E+1	5.446167E+1	4.480591E+1
2023-02-25  12:35:45.455557	2.026367E+1	5.442505E+1	4.480591E+1
2023-02-25  12:35:45.455607	2.039185E+1	5.438843E+1	4.502563E+1
2023-02-25  12:35:45.455657	2.027588E+1	5.444946E+1	4.493408E+1
2023-02-25  12:35:45.455706	2.033081E+1	5.443726E+1	4.508057E+1
2023-02-25  12:35:45.455756	2.034912E+1	5.439453E+1	4.530029E+1
2023-02-25  12:35:45.455806	2.023315E+1	5.433960E+1	4.540405E+1
2023-02-25  12:35:45.455856	2.027588E+1	5.440063E+1	4.534302E+1
2023-02-25  12:35:45.455906	2.029419E+1	5.441895E+1	4.517212E+1
2023-02-25  12:35:45.455955	2.026978E+1	5.440063E+1	4.526978E+1
2023-02-25  12:35:45.456005	2.028809E+1	5.440063E+1	4.528198E+1
2023-02-25  12:35:45.456055	2.027588E+1	5.437012E+1	4.515381E+1
2023-02-25  12:35:45.456105	2.028809E+1	5.437012E+1	4.512329E+1
2023-02-25  12:35:45.456155	2.025146E+1	5.430908E+1	4.499512E+1
2023-02-25  12:35:45.456204	2.034912E+1	5.437012E+1	4.500732E+1
2023-02-25  12:35:45.456254	2.020874E+1	5.436401E+1	4.495239E+1
2023-02-25  12:35:45.456304	2.031250E+1	5.440063E+1	4.494019E+1
2023-02-25  12:35:45.456354	2.037964E+1	5.434570E+1	4.486694E+1
2023-02-25  12:35:45.456404	2.026978E+1	5.430908E+1	4.490356E+1
2023-02-25  12:35:45.456453	2.015991E+1	5.432739E+1	4.501343E+1
2023-02-25  12:35:45.456503	2.021484E+1	5.441284E+1	4.508667E+1
2023-02-25  12:35:45.456553	2.028198E+1	5.433350E+1	4.516602E+1
2023-02-25  12:35:45.456603	2.040405E+1	5.431519E+1	4.515381E+1
2023-02-25  12:35:45.456653	2.030029E+1	5.435181E+1	4.509888E+1
2023-02-25  12:35:45.456702	2.035522E+1	5.435791E+1	4.526978E+1
2023-02-25  12:35:45.456752	2.047119E+1	5.430298E+1	4.533081E+1
2023-02-25  12:35:45.456802	2.033691E+1	5.432129E+1	4.537964E+1
2023-02-25  12:35:45.456852	2.026978E+1	5.429077E+1	4.512329E+1
2023-02-25  12:35:45.456902	2.026978E+1	5.429077E+1	4.519653E+1
2023-02-25  12:35:45.456951	2.014771E+1	5.430908E+1	4.505005E+1
2023-02-25  12:35:45.457001	2.039185E+1	5.434570E+1	4.512939E+1
2023-02-25  12:35:45.457051	2.026978E+1	5.427246E+1	4.500732E+1
2023-02-25  12:35:45.457101	2.014771E+1	5.428467E+1	4.492188E+1
2023-02-25  12:35:45.457151	2.025757E+1	5.428467E+1	4.494019E+1
2023-02-25  12:35:45.457200	2.015991E+1	5.426636E+1	4.493408E+1
2023-02-25  12:35:45.457250	2.019043E+1	5.429688E+1	4.493408E+1
2023-02-25  12:35:45.457300	2.024536E+1	5.422974E+1	4.509277E+1
2023-02-25  12:35:45.457350	2.013550E+1	5.426636E+1	4.498901E+1
2023-02-25  12:35:45.457400	2.019653E+1	5.423584E+1	4.512939E+1
2023-02-25  12:35:45.457449	2.028198E+1	5.426025E+1	4.530029E+1
2023-02-25  12:35:45.457499	2.027588E+1	5.421753E+1	4.530640E+1
2023-02-25  12:35:45.457549	2.033691E+1	5.426025E+1	4.517822E+1
2023-02-25  12:35:45.457599	2.033691E+1	5.424194E+1	4.520874E+1
2023-02-25  12:35:45.457649	2.027588E+1	5.427246E+1	4.515381E+1
2023-02-25  12:35:45.457698	2.045288E+1	5.424805E+1	4.511719E+1
2023-02-25  12:35:45.457748	2.025146E+1	5.422363E+1	4.497681E+1
2023-02-25  12:35:45.457798	2.030029E+1	5.421753E+1	4.483643E+1
2023-02-25  12:35:45.457848	2.033081E+1	5.419922E+1	4.478149E+1
2023-02-25  12:35:45.457898	2.023926E+1	5.419312E+1	4.481812E+1
2023-02-25  12:35:45.457947	2.028809E+1	5.419922E+1	4.471436E+1
2023-02-25  12:35:45.457997	2.030029E+1	5.417480E+1	4.471436E+1
2023-02-25  12:35:45.458047	2.022095E+1	5.418701E+1	4.490356E+1
2023-02-25  12:35:45.458097	2.031250E+1	5.424194E+1	4.493408E+1
2023-02-25  12:35:45.458147	2.017212E+1	5.416870E+1	4.506226E+1
2023-02-25  12:35:45.458196	2.029419E+1	5.422974E+1	4.499512E+1
2023-02-25  12:35:45.458246	2.031250E+1	5.419922E+1	4.517822E+1
2023-02-25  12:35:45.458296	2.029419E+1	5.417480E+1	4.515381E+1
2023-02-25  12:35:45.458346	2.021484E+1	5.417480E+1	4.519043E+1
2023-02-25  12:35:45.458396	2.045288E+1	5.415649E+1	4.528198E+1
2023-02-25  12:35:45.458445	2.033081E+1	5.416260E+1	4.517822E+1
2023-02-25  12:35:45.458495	2.017822E+1	5.418701E+1	4.520874E+1
2023-02-25  12:35:45.458545	2.021484E+1	5.416870E+1	4.525146E+1
2023-02-25  12:35:45.458595	2.028198E+1	5.417480E+1	4.494019E+1
2023-02-25  12:35:45.458645	2.022705E+1	5.416870E+1	4.487305E+1
2023-02-25  12:35:45.458694	2.021484E+1	5.416870E+1	4.483032E+1
2023-02-25  12:35:45.458744	2.025146E+1	5.416260E+1	4.490967E+1
2023-02-25  12:35:45.458794	2.023315E+1	5.412598E+1	4.481812E+1
2023-02-25  12:35:45.458844	2.011719E+1	5.416260E+1	4.478760E+1
2023-02-25  12:35:45.458894	2.029419E+1	5.412598E+1	4.489746E+1
2023-02-25  12:35:45.458943	2.033691E+1	5.410767E+1	4.484863E+1
2023-02-25  12:35:45.458993	2.034302E+1	5.408325E+1	4.505615E+1
2023-02-25  12:35:45.459043	2.041626E+1	5.412598E+1	4.501953E+1
2023-02-25  12:35:45.459093	2.023315E+1	5.416870E+1	4.513550E+1
2023-02-25  12:35:45.459143	2.039795E+1	5.411377E+1	4.509888E+1
2023-02-25  12:35:45.459192	2.031250E+1	5.408936E+1	4.523315E+1
2023-02-25  12:35:45.459242	2.027588E+1	5.408325E+1	4.526978E+1
2023-02-25  12:35:45.459292	2.020874E+1	5.408325E+1	4.545288E+1
2023-02-25  12:35:45.459342	2.020874E+1	5.407715E+1	4.518433E+1
2023-02-25  12:35:45.459392	2.020264E+1	5.406494E+1	4.520264E+1
2023-02-25  12:35:45.459441	2.030640E+1	5.406494E+1	4.505005E+1
2023-02-25  12:35:45.459491	2.028198E+1	5.405273E+1	4.494019E+1
